Solution Label,Type,Element,Flags,Soln Conc,Units,Corr Con,Units,Int
CC18-220,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9943
CC18-220,Samp,Fe 238.204,x,262.3,ppm,262.3,ppm,8127585
CC18-220,Samp,K MultiCal,,-,ppm,32.01,-,-
CC18-220,Samp,Mg 280.270,x,55.64,ppm,55.64,ppm,7223921
CC18-220,Samp,Mn 259.372,,8.65,ppm,8.65,ppm,732702
CC18-220,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,158.1
CC18-220,Samp,Na MultiCal,,-,ppm,1,-,-
CC18-220,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2700
CC18-220,Samp,P multical,,-,ppm,5.65,-,-
CC18-220,Samp,S 181.972,,2.08,ppm,2.08,ppm,887.5
CC18-220,Samp,Zn 206.200,,0.4,ppm,0.4,ppm,1734
CC18-221,Samp,Al 394.401,x,291.5,ppm,291.5,ppm,5116203
CC18-221,Samp,Ca 422.673,,10.11,ppm,10.11,ppm,3929839
CC18-221,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11822
CC18-221,Samp,Fe 238.204,x,293.9,ppm,293.9,ppm,8845408
CC18-221,Samp,K MultiCal,,-,ppm,42.97,-,-
CC18-221,Samp,Mg 280.270,x,56.05,ppm,56.05,ppm,7277078
CC18-221,Samp,Mn 259.372,,7.42,ppm,7.42,ppm,629096
CC18-221,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,151.7
CC18-221,Samp,Na MultiCal,,-,ppm,0.93,-,-
CC18-221,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3123
CC18-221,Samp,P multical,,-,ppm,5.71,-,-
CC18-221,Samp,S 181.972,,1.98,ppm,1.98,ppm,848.1
CC18-221,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1855
CC18-222,Samp,Al 394.401,x,326.5,ppm,326.5,ppm,5488264
CC18-222,Samp,Ca 422.673,,11.16,ppm,11.16,ppm,4250336
CC18-222,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10477
CC18-222,Samp,Fe 238.204,x,300.9,ppm,300.9,ppm,9003528
CC18-222,Samp,K MultiCal,,-,ppm,46.63,-,-
CC18-222,Samp,Mg 280.270,x,61.48,ppm,61.48,ppm,7990114
CC18-222,Samp,Mn 259.372,,7.18,ppm,7.18,ppm,608676
CC18-222,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,156.6
CC18-222,Samp,Na MultiCal,,-,ppm,0.99,-,-
CC18-222,Samp,Ni 230.299,,0.28,ppm,0.28,ppm,3180
CC18-222,Samp,P multical,,-,ppm,5.57,-,-
CC18-222,Samp,S 181.972,,1.99,ppm,1.99,ppm,851.6
CC18-222,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1898
CC18-223,Samp,Al 394.401,,248.8,ppm,248.8,ppm,4660772
CC18-223,Samp,Ca 422.673,,9.76,ppm,9.76,ppm,3822172
CC18-223,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,9064
CC18-223,Samp,Fe 238.204,,224.6,ppm,224.6,ppm,7248402
CC18-223,Samp,K MultiCal,,-,ppm,29.2,-,-
CC18-223,Samp,Mg 280.270,x,46.92,ppm,46.92,ppm,6079844
CC18-223,Samp,Mn 259.372,,7.88,ppm,7.88,ppm,667515
CC18-223,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,149.4
CC18-223,Samp,Na MultiCal,,-,ppm,0.95,-,-
CC18-223,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2423
CC18-223,Samp,P multical,,-,ppm,5.21,-,-
CC18-223,Samp,S 181.972,,1.97,ppm,1.97,ppm,844
CC18-223,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1776
CC18-224,Samp,Al 394.401,,255.7,ppm,255.7,ppm,4734947
CC18-224,Samp,Ca 422.673,,11.09,ppm,11.09,ppm,4230311
CC18-224,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8731
CC18-224,Samp,Fe 238.204,,213.9,ppm,213.9,ppm,6983329
CC18-224,Samp,K MultiCal,,-,ppm,28.2,-,-
CC18-224,Samp,Mg 280.270,x,45.03,ppm,45.03,ppm,5832693
CC18-224,Samp,Mn 259.372,,7.67,ppm,7.67,ppm,650060
CC18-224,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,148.3
CC18-224,Samp,Na MultiCal,,-,ppm,0.92,-,-
CC18-224,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2389
CC18-224,Samp,P multical,,-,ppm,5.14,-,-
CC18-224,Samp,S 181.972,,1.93,ppm,1.93,ppm,828.3
CC18-224,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1765
CC18-225,Samp,Al 394.401,,251.1,ppm,251.1,ppm,4684795
CC18-225,Samp,Ca 422.673,,13.49,ppm,13.49,ppm,4905856
CC18-225,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9108
CC18-225,Samp,Fe 238.204,,208.9,ppm,208.9,ppm,6855640
CC18-225,Samp,K MultiCal,,-,ppm,34.65,-,-
CC18-225,Samp,Mg 280.270,x,50.77,ppm,50.77,ppm,6584848
CC18-225,Samp,Mn 259.372,,9.34,ppm,9.34,ppm,789665
CC18-225,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,128.9
CC18-225,Samp,Na MultiCal,,-,ppm,0.89,-,-
CC18-225,Samp,Ni 230.299,,0.22,ppm,0.22,ppm,2533
CC18-225,Samp,P multical,,-,ppm,6.32,-,-
CC18-225,Samp,S 181.972,,2.22,ppm,2.22,ppm,945.7
CC18-225,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1798
CC18-226,Samp,Al 394.401,,250.8,ppm,250.8,ppm,4683378
CC18-226,Samp,Ca 422.673,,14.02,ppm,14.02,ppm,5045516
CC18-226,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,10143
CC18-226,Samp,Fe 238.204,,225.4,ppm,225.4,ppm,7263877
CC18-226,Samp,K MultiCal,,-,ppm,30.49,-,-
CC18-226,Samp,Mg 280.270,x,54.29,ppm,54.29,ppm,7046725
CC18-226,Samp,Mn 259.372,,10.67,ppm,10.67,ppm,901050
CC18-226,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,139.7
CC18-226,Samp,Na MultiCal,,-,ppm,0.98,-,-
CC18-226,Samp,Ni 230.299,,0.23,ppm,0.23,ppm,2595
CC18-226,Samp,P multical,,-,ppm,6.25,-,-
CC18-226,Samp,S 181.972,,2.29,ppm,2.29,ppm,974.4
CC18-226,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1826
CC18-227,Samp,Al 394.401,,229.4,ppm,229.4,ppm,4440866
CC18-227,Samp,Ca 422.673,,10.8,ppm,10.8,ppm,4145186
CC18-227,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9261
CC18-227,Samp,Fe 238.204,,260.7,ppm,260.7,ppm,8092056
CC18-227,Samp,K MultiCal,,-,ppm,22.4,-,-
CC18-227,Samp,Mg 280.270,x,36.7,ppm,36.7,ppm,4739548
CC18-227,Samp,Mn 259.372,,8.18,ppm,8.18,ppm,692843
CC18-227,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,161.1
CC18-227,Samp,Na MultiCal,,-,ppm,1.01,-,-
CC18-227,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2222
CC18-227,Samp,P multical,,-,ppm,5.65,-,-
CC18-227,Samp,S 181.972,,1.97,ppm,1.97,ppm,843.6
CC18-227,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1785
CC18-228,Samp,Al 394.401,,239.3,ppm,239.3,ppm,4555110
CC18-228,Samp,Ca 422.673,,10.89,ppm,10.89,ppm,4169595
CC18-228,Samp,Cu 324.754,,0.14,ppm,0.14,ppm,8065
CC18-228,Samp,Fe 238.204,,218.3,ppm,218.3,ppm,7088638
CC18-228,Samp,K MultiCal,,-,ppm,20.58,-,-
CC18-228,Samp,Mg 280.270,x,37.33,ppm,37.33,ppm,4822557
CC18-228,Samp,Mn 259.372,,7.23,ppm,7.23,ppm,613140
CC18-228,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,144.5
CC18-228,Samp,Na MultiCal,C,-,ppm,119.7,-,-
CC18-228,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2123
CC18-228,Samp,P multical,,-,ppm,5.27,-,-
CC18-228,Samp,S 181.972,,1.86,ppm,1.86,ppm,800.9
CC18-228,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1773
CC18-229,Samp,Al 394.401,x,302,ppm,302,ppm,5228272
CC18-229,Samp,Ca 422.673,,15.62,ppm,15.62,ppm,5435735
CC18-229,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10210
CC18-229,Samp,Fe 238.204,,230,ppm,230,ppm,7378855
CC18-229,Samp,K MultiCal,,-,ppm,48.3,-,-
CC18-229,Samp,Mg 280.270,x,69.28,ppm,69.28,ppm,9012217
CC18-229,Samp,Mn 259.372,,10.21,ppm,10.21,ppm,863052
CC18-229,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,141.9
CC18-229,Samp,Na MultiCal,,-,ppm,1.18,-,-
CC18-229,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2901
CC18-229,Samp,P multical,,-,ppm,6.9,-,-
CC18-229,Samp,S 181.972,,2.76,ppm,2.76,ppm,1165
CC18-229,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1910
CC18-230,Samp,Al 394.401,x,319.5,ppm,319.5,ppm,5413968
CC18-230,Samp,Ca 422.673,,15.37,ppm,15.37,ppm,5377943
CC18-230,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9835
CC18-230,Samp,Fe 238.204,,244.8,ppm,244.8,ppm,7727383
CC18-230,Samp,K MultiCal,,-,ppm,47.68,-,-
CC18-230,Samp,Mg 280.270,x,72.03,ppm,72.03,ppm,9373460
CC18-230,Samp,Mn 259.372,,10.18,ppm,10.18,ppm,859912
CC18-230,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,151.6
CC18-230,Samp,Na MultiCal,,-,ppm,1,-,-
CC18-230,Samp,Ni 230.299,,0.26,ppm,0.26,ppm,2936
CC18-230,Samp,P multical,,-,ppm,6.63,-,-
CC18-230,Samp,S 181.972,,2.47,ppm,2.47,ppm,1047
CC18-230,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1863
blank,Samp,Al 394.401,,0.64,ppm,0.64,ppm,18440
blank,Samp,Ca 422.673,v,0.02,ppm,0.02,ppm,42613
blank,Samp,Cu 324.754,uv,0,ppm,0,ppm,632.5
blank,Samp,Fe 238.204,,1.11,ppm,1.11,ppm,44306
blank,Samp,K MultiCal,,-,ppm,0.16,-,-
blank,Samp,Mg 280.270,,0.16,ppm,0.16,ppm,19327
blank,Samp,Mn 259.372,v,0.02,ppm,0.02,ppm,1999
blank,Samp,Mo 204.598,v,0.01,ppm,0.01,ppm,67.27
blank,Samp,Na MultiCal,,-,ppm,0.57,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,79.59
blank,Samp,P multical,,-,ppm,0.04,-,-
blank,Samp,S 181.972,uv,0.01,ppm,0.01,ppm,51.2
blank,Samp,Zn 206.200,,0.02,ppm,0.02,ppm,110.9
blank,Samp,Al 394.401,,0.21,ppm,0.21,ppm,6817
blank,Samp,Ca 422.673,uv,-0.02,ppm,-0.02,ppm,24339
blank,Samp,Cu 324.754,uv,0,ppm,0,ppm,526.7
blank,Samp,Fe 238.204,v,0.05,ppm,0.05,ppm,1924
blank,Samp,K MultiCal,,-,ppm,0.12,-,-
blank,Samp,Mg 280.270,v,0.03,ppm,0.03,ppm,2734
blank,Samp,Mn 259.372,v,0,ppm,0,ppm,164.2
blank,Samp,Mo 204.598,uv,0,ppm,0,ppm,55.94
blank,Samp,Na MultiCal,,-,ppm,0.54,-,-
blank,Samp,Ni 230.299,uv,0,ppm,0,ppm,67.65
blank,Samp,P multical,,-,ppm,0.02,-,-
blank,Samp,S 181.972,uv,0.02,ppm,0.02,ppm,57.77
blank,Samp,Zn 206.200,uv,0,ppm,0,ppm,20.66
HAG,Samp,Al 394.401,,167.7,ppm,167.7,ppm,3580111
HAG,Samp,Ca 422.673,,15.49,ppm,15.49,ppm,5403400
HAG,Samp,Cu 324.754,,0.12,ppm,0.12,ppm,7121
HAG,Samp,Fe 238.204,x,280.3,ppm,280.3,ppm,8535629
HAG,Samp,K MultiCal,,-,ppm,11.87,-,-
HAG,Samp,Mg 280.270,,15.47,ppm,15.47,ppm,1966128
HAG,Samp,Mn 259.372,,11.65,ppm,11.65,ppm,983054
HAG,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,194.6
HAG,Samp,Na MultiCal,,-,ppm,0.86,-,-
HAG,Samp,Ni 230.299,,0.18,ppm,0.18,ppm,2086
HAG,Samp,P multical,,-,ppm,5.51,-,-
HAG,Samp,S 181.972,,2.12,ppm,2.12,ppm,904.1
HAG,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1817
HAG,Samp,Al 394.401,,159.1,ppm,159.1,ppm,3441580
HAG,Samp,Ca 422.673,,16.52,ppm,16.52,ppm,5639937
HAG,Samp,Cu 324.754,,0.12,ppm,0.12,ppm,7194
HAG,Samp,Fe 238.204,,259,ppm,259,ppm,8052816
HAG,Samp,K MultiCal,,-,ppm,10.36,-,-
HAG,Samp,Mg 280.270,,14.79,ppm,14.79,ppm,1879139
HAG,Samp,Mn 259.372,,9.36,ppm,9.36,ppm,791855
HAG,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,168.9
HAG,Samp,Na MultiCal,,-,ppm,0.8,-,-
HAG,Samp,Ni 230.299,,0.18,ppm,0.18,ppm,2043
HAG,Samp,P multical,,-,ppm,5.25,-,-
HAG,Samp,S 181.972,,2.12,ppm,2.12,ppm,903.1
HAG,Samp,Zn 206.200,,0.42,ppm,0.42,ppm,1787
CC18-261,Samp,Al 394.401,,217.3,ppm,217.3,ppm,4291534
CC18-261,Samp,Ca 422.673,,11.18,ppm,11.18,ppm,4256850
CC18-261,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9249
CC18-261,Samp,Fe 238.204,,224.2,ppm,224.2,ppm,7233388
CC18-261,Samp,K MultiCal,,-,ppm,22.04,-,-
CC18-261,Samp,Mg 280.270,x,38.14,ppm,38.14,ppm,4929221
CC18-261,Samp,Mn 259.372,,7.93,ppm,7.93,ppm,671820
CC18-261,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,149.1
CC18-261,Samp,Na MultiCal,,-,ppm,1.05,-,-
CC18-261,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2314
CC18-261,Samp,P multical,,-,ppm,5.94,-,-
CC18-261,Samp,S 181.972,,2.15,ppm,2.15,ppm,915.6
CC18-261,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1866
CC18-262,Samp,Al 394.401,,217.5,ppm,217.5,ppm,4294777
CC18-262,Samp,Ca 422.673,,10.26,ppm,10.26,ppm,3979361
CC18-262,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,9015
CC18-262,Samp,Fe 238.204,,238.9,ppm,238.9,ppm,7589542
CC18-262,Samp,K MultiCal,,-,ppm,20.05,-,-
CC18-262,Samp,Mg 280.270,x,37.56,ppm,37.56,ppm,4852790
CC18-262,Samp,Mn 259.372,,7.62,ppm,7.62,ppm,645940
CC18-262,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,139.6
CC18-262,Samp,Na MultiCal,,-,ppm,0.84,-,-
CC18-262,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2321
CC18-262,Samp,P multical,,-,ppm,5.54,-,-
CC18-262,Samp,S 181.972,,1.85,ppm,1.85,ppm,794.6
CC18-262,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1828
CC18-263,Samp,Al 394.401,,200,ppm,200,ppm,4063099
CC18-263,Samp,Ca 422.673,,10.83,ppm,10.83,ppm,4152107
CC18-263,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9330
CC18-263,Samp,Fe 238.204,,223.9,ppm,223.9,ppm,7231065
CC18-263,Samp,K MultiCal,,-,ppm,23.99,-,-
CC18-263,Samp,Mg 280.270,x,42.81,ppm,42.81,ppm,5541531
CC18-263,Samp,Mn 259.372,,8.32,ppm,8.32,ppm,704935
CC18-263,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,163.1
CC18-263,Samp,Na MultiCal,,-,ppm,0.84,-,-
CC18-263,Samp,Ni 230.299,,0.21,ppm,0.21,ppm,2364
CC18-263,Samp,P multical,,-,ppm,5.32,-,-
CC18-263,Samp,S 181.972,,2.16,ppm,2.16,ppm,919.9
CC18-263,Samp,Zn 206.200,,0.39,ppm,0.39,ppm,1690
CC18-264,Samp,Al 394.401,,204.1,ppm,204.1,ppm,4117445
CC18-264,Samp,Ca 422.673,,11.3,ppm,11.3,ppm,4293731
CC18-264,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8795
CC18-264,Samp,Fe 238.204,,226.6,ppm,226.6,ppm,7298383
CC18-264,Samp,K MultiCal,,-,ppm,22.51,-,-
CC18-264,Samp,Mg 280.270,x,41.4,ppm,41.4,ppm,5355959
CC18-264,Samp,Mn 259.372,,7.3,ppm,7.3,ppm,618968
CC18-264,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,155.7
CC18-264,Samp,Na MultiCal,,-,ppm,0.91,-,-
CC18-264,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2262
CC18-264,Samp,P multical,,-,ppm,5.1,-,-
CC18-264,Samp,S 181.972,,1.9,ppm,1.9,ppm,814.6
CC18-264,Samp,Zn 206.200,,0.39,ppm,0.39,ppm,1699
CC18-265,Samp,Al 394.401,,216.8,ppm,216.8,ppm,4284771
CC18-265,Samp,Ca 422.673,,11.29,ppm,11.29,ppm,4290851
CC18-265,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10669
CC18-265,Samp,Fe 238.204,,238.3,ppm,238.3,ppm,7574775
CC18-265,Samp,K MultiCal,,-,ppm,34.37,-,-
CC18-265,Samp,Mg 280.270,x,44.44,ppm,44.44,ppm,5755072
CC18-265,Samp,Mn 259.372,,6.93,ppm,6.93,ppm,587472
CC18-265,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,153.8
CC18-265,Samp,Na MultiCal,,-,ppm,0.87,-,-
CC18-265,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2743
CC18-265,Samp,P multical,,-,ppm,5.96,-,-
CC18-265,Samp,S 181.972,,2.25,ppm,2.25,ppm,957.9
CC18-265,Samp,Zn 206.200,,0.4,ppm,0.4,ppm,1742
CC18-266,Samp,Al 394.401,,238.8,ppm,238.8,ppm,4548171
CC18-266,Samp,Ca 422.673,,12.76,ppm,12.76,ppm,4710110
CC18-266,Samp,Cu 324.754,,0.17,ppm,0.17,ppm,9755
CC18-266,Samp,Fe 238.204,,255.3,ppm,255.3,ppm,7967751
CC18-266,Samp,K MultiCal,,-,ppm,32.77,-,-
CC18-266,Samp,Mg 280.270,x,48.29,ppm,48.29,ppm,6260360
CC18-266,Samp,Mn 259.372,,6.94,ppm,6.94,ppm,589080
CC18-266,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,152.9
CC18-266,Samp,Na MultiCal,,-,ppm,0.86,-,-
CC18-266,Samp,Ni 230.299,,0.25,ppm,0.25,ppm,2812
CC18-266,Samp,P multical,,-,ppm,5.17,-,-
CC18-266,Samp,S 181.972,,2.01,ppm,2.01,ppm,859.6
CC18-266,Samp,Zn 206.200,,0.4,ppm,0.4,ppm,1732
CC18-267,Samp,Al 394.401,x,358.8,ppm,358.8,ppm,5832397
CC18-267,Samp,Ca 422.673,,14.65,ppm,14.65,ppm,5203582
CC18-267,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11825
CC18-267,Samp,Fe 238.204,x,308.6,ppm,308.6,ppm,9179038
CC18-267,Samp,K MultiCal,,-,ppm,54.93,-,-
CC18-267,Samp,Mg 280.270,x,75.48,ppm,75.48,ppm,9825979
CC18-267,Samp,Mn 259.372,,6.04,ppm,6.04,ppm,513068
CC18-267,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,173.1
CC18-267,Samp,Na MultiCal,,-,ppm,0.97,-,-
CC18-267,Samp,Ni 230.299,,0.33,ppm,0.33,ppm,3682
CC18-267,Samp,P multical,,-,ppm,5.5,-,-
CC18-267,Samp,S 181.972,,2.43,ppm,2.43,ppm,1030
CC18-267,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1963
CC18-268,Samp,Al 394.401,x,377.5,ppm,377.5,ppm,6030436
CC18-268,Samp,Ca 422.673,,15.54,ppm,15.54,ppm,5417160
CC18-268,Samp,Cu 324.754,,0.21,ppm,0.21,ppm,11895
CC18-268,Samp,Fe 238.204,x,310.4,ppm,310.4,ppm,9219221
CC18-268,Samp,K MultiCal,,-,ppm,56.01,-,-
CC18-268,Samp,Mg 280.270,x,77.74,ppm,77.74,ppm,10121975
CC18-268,Samp,Mn 259.372,,6.39,ppm,6.39,ppm,542206
CC18-268,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,185.3
CC18-268,Samp,Na MultiCal,,-,ppm,0.97,-,-
CC18-268,Samp,Ni 230.299,,0.33,ppm,0.33,ppm,3699
CC18-268,Samp,P multical,,-,ppm,5.34,-,-
CC18-268,Samp,S 181.972,,2.4,ppm,2.4,ppm,1017
CC18-268,Samp,Zn 206.200,,0.46,ppm,0.46,ppm,1958
CC18-269,Samp,Al 394.401,,159.4,ppm,159.4,ppm,3444449
CC18-269,Samp,Ca 422.673,,13.64,ppm,13.64,ppm,4943603
CC18-269,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9361
CC18-269,Samp,Fe 238.204,,187.9,ppm,187.9,ppm,6301141
CC18-269,Samp,K MultiCal,,-,ppm,17.17,-,-
CC18-269,Samp,Mg 280.270,x,32.28,ppm,32.28,ppm,4160676
CC18-269,Samp,Mn 259.372,,9.54,ppm,9.54,ppm,806521
CC18-269,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,127.7
CC18-269,Samp,Na MultiCal,,-,ppm,0.86,-,-
CC18-269,Samp,Ni 230.299,,0.17,ppm,0.17,ppm,1922
CC18-269,Samp,P multical,,-,ppm,8.02,-,-
CC18-269,Samp,S 181.972,,2.51,ppm,2.51,ppm,1064
CC18-269,Samp,Zn 206.200,,0.44,ppm,0.44,ppm,1888
CC18-270,Samp,Al 394.401,,169,ppm,169,ppm,3601907
CC18-270,Samp,Ca 422.673,,11.73,ppm,11.73,ppm,4419488
CC18-270,Samp,Cu 324.754,,0.13,ppm,0.13,ppm,7886
CC18-270,Samp,Fe 238.204,,182.2,ppm,182.2,ppm,6145385
CC18-270,Samp,K MultiCal,,-,ppm,16.13,-,-
CC18-270,Samp,Mg 280.270,x,32.94,ppm,32.94,ppm,4247041
CC18-270,Samp,Mn 259.372,,9.82,ppm,9.82,ppm,830044
CC18-270,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,133
CC18-270,Samp,Na MultiCal,,-,ppm,0.87,-,-
CC18-270,Samp,Ni 230.299,,0.18,ppm,0.18,ppm,2028
CC18-270,Samp,P multical,,-,ppm,6.5,-,-
CC18-270,Samp,S 181.972,,2.13,ppm,2.13,ppm,907
CC18-270,Samp,Zn 206.200,,0.43,ppm,0.43,ppm,1828
CC18-271,Samp,Al 394.401,,190.7,ppm,190.7,ppm,3926852
CC18-271,Samp,Ca 422.673,,12.53,ppm,12.53,ppm,4644321
CC18-271,Samp,Cu 324.754,,0.14,ppm,0.14,ppm,8534
CC18-271,Samp,Fe 238.204,,213.5,ppm,213.5,ppm,6968440
CC18-271,Samp,K MultiCal,,-,ppm,20.68,-,-
CC18-271,Samp,Mg 280.270,x,39.88,ppm,39.88,ppm,5156842
CC18-271,Samp,Mn 259.372,,8.55,ppm,8.55,ppm,723944
CC18-271,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,147.2
CC18-271,Samp,Na MultiCal,,-,ppm,0.95,-,-
CC18-271,Samp,Ni 230.299,,0.2,ppm,0.2,ppm,2237
CC18-271,Samp,P multical,,-,ppm,5.99,-,-
CC18-271,Samp,S 181.972,,2.14,ppm,2.14,ppm,914.3
CC18-271,Samp,Zn 206.200,,0.4,ppm,0.4,ppm,1716
CC18-272,Samp,Al 394.401,,185.4,ppm,185.4,ppm,3851892
CC18-272,Samp,Ca 422.673,,12.92,ppm,12.92,ppm,4751663
CC18-272,Samp,Cu 324.754,,0.14,ppm,0.14,ppm,8370
CC18-272,Samp,Fe 238.204,,195.7,ppm,195.7,ppm,6511017
CC18-272,Samp,K MultiCal,,-,ppm,17.6,-,-
CC18-272,Samp,Mg 280.270,x,38.36,ppm,38.36,ppm,4957881
CC18-272,Samp,Mn 259.372,,7.75,ppm,7.75,ppm,657169
CC18-272,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,130.9
CC18-272,Samp,Na MultiCal,,-,ppm,0.83,-,-
CC18-272,Samp,Ni 230.299,,0.19,ppm,0.19,ppm,2119
CC18-272,Samp,P multical,,-,ppm,5.12,-,-
CC18-272,Samp,S 181.972,,2.06,ppm,2.06,ppm,881.9
CC18-272,Samp,Zn 206.200,,0.39,ppm,0.39,ppm,1671
CC18-273,Samp,Al 394.401,,249,ppm,249,ppm,4663213
CC18-273,Samp,Ca 422.673,,11.6,ppm,11.6,ppm,4380699
CC18-273,Samp,Cu 324.754,,0.16,ppm,0.16,ppm,9157
CC18-273,Samp,Fe 238.204,,242.8,ppm,242.8,ppm,7682986
CC18-273,Samp,K MultiCal,,-,ppm,31.58,-,-
CC18-273,Samp,Mg 280.270,x,48.79,ppm,48.79,ppm,6325680
CC18-273,Samp,Mn 259.372,,7.77,ppm,7.77,ppm,658209
CC18-273,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,136.2
CC18-273,Samp,Na MultiCal,,-,ppm,0.9,-,-
CC18-273,Samp,Ni 230.299,,0.24,ppm,0.24,ppm,2678
CC18-273,Samp,P multical,,-,ppm,5.3,-,-
CC18-273,Samp,S 181.972,,2.32,ppm,2.32,ppm,986.4
CC18-273,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1755
CC18-274,Samp,Al 394.401,,243.7,ppm,243.7,ppm,4602064
CC18-274,Samp,Ca 422.673,,12.08,ppm,12.08,ppm,4517857
CC18-274,Samp,Cu 324.754,,0.15,ppm,0.15,ppm,8992
CC18-274,Samp,Fe 238.204,,251.1,ppm,251.1,ppm,7872797
CC18-274,Samp,K MultiCal,,-,ppm,30.55,-,-
CC18-274,Samp,Mg 280.270,x,47.21,ppm,47.21,ppm,6118282
CC18-274,Samp,Mn 259.372,,7.45,ppm,7.45,ppm,631875
CC18-274,Samp,Mo 204.598,v,0.02,ppm,0.02,ppm,133.3
CC18-274,Samp,Na MultiCal,,-,ppm,0.93,-,-
CC18-274,Samp,Ni 230.299,,0.23,ppm,0.23,ppm,2583
CC18-274,Samp,P multical,,-,ppm,5.15,-,-
CC18-274,Samp,S 181.972,,2.08,ppm,2.08,ppm,889.8
CC18-274,Samp,Zn 206.200,,0.41,ppm,0.41,ppm,1747
CC18-275,Samp,Al 394.401,x,294.9,ppm,294.9,ppm,5152011
CC18-275,Samp,Ca 422.673,,12.28,ppm,12.28,ppm,4575292
CC18-275,Samp,Cu 324.754,,0.18,ppm,0.18,ppm,10638
CC18-275,Samp,Fe 238.204,x,278.3,ppm,278.3,ppm,8490588
CC18-275,Samp,K MultiCal,,-,ppm,45.81,-,-
CC18-275,Samp,Mg 280.270,x,60.49,ppm,60.49,ppm,7859748
CC18-275,Samp,Mn 259.372,,10.83,ppm,10.83,ppm,914175
CC18-275,Samp,Mo 204.598,v,0.03,ppm,0.03,ppm,168
