"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"LTAR19-086","Samp","Fe 238.204","x",262.7,"ppm",262.7,"ppm",9068439
"LTAR19-086","Samp","K MultiCal","","-","ppm",9.98,"-","-"
"LTAR19-086","Samp","Mn 259.372","",11.29,"ppm",11.29,"ppm",1209144
"LTAR19-086","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",103.1
"LTAR19-086","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-086","Samp","Ni 230.299","",0.24,"ppm",0.24,"ppm",3104
"LTAR19-086","Samp","P multical","","-","ppm",5.77,"-","-"
"LTAR19-086","Samp","S 181.972","",1.42,"ppm",1.42,"ppm",638.8
"LTAR19-086","Samp","Zn 206.200","",0.48,"ppm",0.48,"ppm",2335
"LTAR19-087","Samp","Mg Multical","","-","ppm",7.66,"-","-"
"LTAR19-087","Samp","Ca Multical","o","-","ppm",6.68,"-","-"
"LTAR19-087","Samp","Al 394.401","",104.0,"ppm",104.0,"ppm",2494414
"LTAR19-087","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9696
"LTAR19-087","Samp","Fe 238.204","",235.8,"ppm",235.8,"ppm",8484433
"LTAR19-087","Samp","K MultiCal","","-","ppm",8.59,"-","-"
"LTAR19-087","Samp","Mn 259.372","",8.04,"ppm",8.04,"ppm",865438
"LTAR19-087","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",106.2
"LTAR19-087","Samp","Na MultiCal","","-","ppm",0.77,"-","-"
"LTAR19-087","Samp","Ni 230.299","",0.13,"ppm",0.13,"ppm",1763
"LTAR19-087","Samp","P multical","","-","ppm",7.38,"-","-"
"LTAR19-087","Samp","S 181.972","",2.33,"ppm",2.33,"ppm",1025
"LTAR19-087","Samp","Zn 206.200","",0.46,"ppm",0.46,"ppm",2204
"LTAR19-088","Samp","Mg Multical","","-","ppm",7.33,"-","-"
"LTAR19-088","Samp","Ca Multical","o","-","ppm",6.39,"-","-"
"LTAR19-088","Samp","Al 394.401","",116.8,"ppm",116.8,"ppm",2751442
"LTAR19-088","Samp","Cu 324.754","",0.11,"ppm",0.11,"ppm",7433
"LTAR19-088","Samp","Fe 238.204","",186.2,"ppm",186.2,"ppm",7217898
"LTAR19-088","Samp","K MultiCal","","-","ppm",8.74,"-","-"
"LTAR19-088","Samp","Mn 259.372","",9.37,"ppm",9.37,"ppm",1006606
"LTAR19-088","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",96.59
"LTAR19-088","Samp","Na MultiCal","","-","ppm",0.67,"-","-"
"LTAR19-088","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",1928
"LTAR19-088","Samp","P multical","","-","ppm",6.05,"-","-"
"LTAR19-088","Samp","S 181.972","",1.48,"ppm",1.48,"ppm",663.6
"LTAR19-088","Samp","Zn 206.200","",0.41,"ppm",0.41,"ppm",1977
"LTAR19-089","Samp","Mg Multical","","-","ppm",7.26,"-","-"
"LTAR19-089","Samp","Ca Multical","o","-","ppm",6.75,"-","-"
"LTAR19-089","Samp","Al 394.401","",110.4,"ppm",110.4,"ppm",2625007
"LTAR19-089","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9686
"LTAR19-089","Samp","Fe 238.204","x",394.5,"ppm",394.5,"ppm",11860825
"LTAR19-089","Samp","K MultiCal","","-","ppm",8.55,"-","-"
"LTAR19-089","Samp","Mn 259.372","",7.34,"ppm",7.34,"ppm",790873
"LTAR19-089","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",154.1
"LTAR19-089","Samp","Na MultiCal","","-","ppm",0.70,"-","-"
"LTAR19-089","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",2016
"LTAR19-089","Samp","P multical","","-","ppm",7.28,"-","-"
"LTAR19-089","Samp","S 181.972","",2.37,"ppm",2.37,"ppm",1040
"LTAR19-089","Samp","Zn 206.200","",0.49,"ppm",0.49,"ppm",2381
"LTAR19-090","Samp","Mg Multical","","-","ppm",6.54,"-","-"
"LTAR19-090","Samp","Ca Multical","o","-","ppm",6.31,"-","-"
"LTAR19-090","Samp","Al 394.401","",112.5,"ppm",112.5,"ppm",2665718
"LTAR19-090","Samp","Cu 324.754","",0.13,"ppm",0.13,"ppm",8897
"LTAR19-090","Samp","Fe 238.204","",213.5,"ppm",213.5,"ppm",7944895
"LTAR19-090","Samp","K MultiCal","","-","ppm",8.74,"-","-"
"LTAR19-090","Samp","Mn 259.372","",6.50,"ppm",6.50,"ppm",701133
"LTAR19-090","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",123.5
"LTAR19-090","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-090","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",2001
"LTAR19-090","Samp","P multical","","-","ppm",5.99,"-","-"
"LTAR19-090","Samp","S 181.972","",1.36,"ppm",1.36,"ppm",613.9
"LTAR19-090","Samp","Zn 206.200","",0.43,"ppm",0.43,"ppm",2078
"LTAR19-091","Samp","Mg Multical","","-","ppm",4.79,"-","-"
"LTAR19-091","Samp","Ca Multical","o","-","ppm",6.21,"-","-"
"LTAR19-091","Samp","Al 394.401","",68.50,"ppm",68.50,"ppm",1723102
"LTAR19-091","Samp","Cu 324.754","",0.17,"ppm",0.17,"ppm",11393
"LTAR19-091","Samp","Fe 238.204","",116.8,"ppm",116.8,"ppm",4980820
"LTAR19-091","Samp","K MultiCal","","-","ppm",5.85,"-","-"
"LTAR19-091","Samp","Mn 259.372","",2.69,"ppm",2.69,"ppm",292459
"LTAR19-091","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",88.41
"LTAR19-091","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-091","Samp","Ni 230.299","",0.17,"ppm",0.17,"ppm",2218
"LTAR19-091","Samp","P multical","","-","ppm",3.86,"-","-"
"LTAR19-091","Samp","S 181.972","",1.58,"ppm",1.58,"ppm",703.7
"LTAR19-091","Samp","Zn 206.200","",0.34,"ppm",0.34,"ppm",1648
"LTAR19-092","Samp","Mg Multical","","-","ppm",4.64,"-","-"
"LTAR19-092","Samp","Ca Multical","o","-","ppm",4.24,"-","-"
"LTAR19-092","Samp","Al 394.401","",70.41,"ppm",70.41,"ppm",1766606
"LTAR19-092","Samp","Cu 324.754","",0.12,"ppm",0.12,"ppm",8526
"LTAR19-092","Samp","Fe 238.204","",177.7,"ppm",177.7,"ppm",6972565
"LTAR19-092","Samp","K MultiCal","","-","ppm",5.62,"-","-"
"LTAR19-092","Samp","Mn 259.372","",1.93,"ppm",1.93,"ppm",209867
"LTAR19-092","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",98.79
"LTAR19-092","Samp","Na MultiCal","","-","ppm",0.60,"-","-"
"LTAR19-092","Samp","Ni 230.299","",0.16,"ppm",0.16,"ppm",2046
"LTAR19-092","Samp","P multical","","-","ppm",2.91,"-","-"
"LTAR19-092","Samp","S 181.972","",0.94,"ppm",0.94,"ppm",435.5
"LTAR19-092","Samp","Zn 206.200","",0.29,"ppm",0.29,"ppm",1407
"LTAR19-093","Samp","Mg Multical","","-","ppm",6.59,"-","-"
"LTAR19-093","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-093","Samp","Al 394.401","",85.20,"ppm",85.20,"ppm",2095860
"LTAR19-093","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9669
"LTAR19-093","Samp","Fe 238.204","",170.5,"ppm",170.5,"ppm",6759540
"LTAR19-093","Samp","K MultiCal","","-","ppm",6.89,"-","-"
"LTAR19-093","Samp","Mn 259.372","",4.60,"ppm",4.60,"ppm",498282
"LTAR19-093","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",109.8
"LTAR19-093","Samp","Na MultiCal","","-","ppm",0.60,"-","-"
"LTAR19-093","Samp","Ni 230.299","",0.14,"ppm",0.14,"ppm",1845
"LTAR19-093","Samp","P multical","","-","ppm",5.41,"-","-"
"LTAR19-093","Samp","S 181.972","",2.34,"ppm",2.34,"ppm",1029
"LTAR19-093","Samp","Zn 206.200","",0.41,"ppm",0.41,"ppm",1976
"LTAR19-094","Samp","Mg Multical","","-","ppm",5.88,"-","-"
"LTAR19-094","Samp","Ca Multical","o","-","ppm",6.34,"-","-"
"LTAR19-094","Samp","Al 394.401","",89.61,"ppm",89.61,"ppm",2191164
"LTAR19-094","Samp","Cu 324.754","",0.11,"ppm",0.11,"ppm",7723
"LTAR19-094","Samp","Fe 238.204","",192.8,"ppm",192.8,"ppm",7400534
"LTAR19-094","Samp","K MultiCal","","-","ppm",6.19,"-","-"
"LTAR19-094","Samp","Mn 259.372","",6.05,"ppm",6.05,"ppm",653881
"LTAR19-094","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",100.8
"LTAR19-094","Samp","Na MultiCal","","-","ppm",0.63,"-","-"
"LTAR19-094","Samp","Ni 230.299","",0.13,"ppm",0.13,"ppm",1760
"LTAR19-094","Samp","P multical","","-","ppm",4.14,"-","-"
"LTAR19-094","Samp","S 181.972","",1.42,"ppm",1.42,"ppm",639.4
"LTAR19-094","Samp","Zn 206.200","",0.34,"ppm",0.34,"ppm",1654
"LTAR19-095","Samp","Mg Multical","","-","ppm",6.71,"-","-"
"LTAR19-095","Samp","Ca Multical","o","-","ppm",6.72,"-","-"
"LTAR19-095","Samp","Al 394.401","",89.76,"ppm",89.76,"ppm",2194746
"LTAR19-095","Samp","Cu 324.754","",0.21,"ppm",0.21,"ppm",13968
"LTAR19-095","Samp","Fe 238.204","",145.7,"ppm",145.7,"ppm",5977832
"LTAR19-095","Samp","K MultiCal","","-","ppm",6.82,"-","-"
"LTAR19-095","Samp","Mn 259.372","",7.59,"ppm",7.59,"ppm",818288
"LTAR19-095","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",104.8
"LTAR19-095","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-095","Samp","Ni 230.299","",0.23,"ppm",0.23,"ppm",2968
"LTAR19-095","Samp","P multical","","-","ppm",5.12,"-","-"
"LTAR19-095","Samp","S 181.972","",2.06,"ppm",2.06,"ppm",908.6
"LTAR19-095","Samp","Zn 206.200","",0.42,"ppm",0.42,"ppm",2014
"LTAR19-096","Samp","Mg Multical","","-","ppm",5.96,"-","-"
"LTAR19-096","Samp","Ca Multical","o","-","ppm",6.34,"-","-"
"LTAR19-096","Samp","Al 394.401","",81.70,"ppm",81.70,"ppm",2019401
"LTAR19-096","Samp","Cu 324.754","",0.13,"ppm",0.13,"ppm",8680
"LTAR19-096","Samp","Fe 238.204","",170.9,"ppm",170.9,"ppm",6770368
"LTAR19-096","Samp","K MultiCal","","-","ppm",5.74,"-","-"
"LTAR19-096","Samp","Mn 259.372","",10.75,"ppm",10.75,"ppm",1152695
"LTAR19-096","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",96.37
"LTAR19-096","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-096","Samp","Ni 230.299","",0.22,"ppm",0.22,"ppm",2810
"LTAR19-096","Samp","P multical","","-","ppm",4.09,"-","-"
"LTAR19-096","Samp","S 181.972","",1.26,"ppm",1.26,"ppm",570.7
"LTAR19-096","Samp","Zn 206.200","",0.38,"ppm",0.38,"ppm",1830
"LTAR19-097","Samp","Mg Multical","","-","ppm",3.66,"-","-"
"LTAR19-097","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-097","Samp","Al 394.401","",65.42,"ppm",65.42,"ppm",1652362
"LTAR19-097","Samp","Cu 324.754","",0.16,"ppm",0.16,"ppm",10723
"LTAR19-097","Samp","Fe 238.204","",185.4,"ppm",185.4,"ppm",7192409
"LTAR19-097","Samp","K MultiCal","","-","ppm",7.34,"-","-"
"LTAR19-097","Samp","Mn 259.372","",2.39,"ppm",2.39,"ppm",259575
"LTAR19-097","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",92.99
"LTAR19-097","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-097","Samp","Ni 230.299","",0.14,"ppm",0.14,"ppm",1834
"LTAR19-097","Samp","P multical","","-","ppm",4.81,"-","-"
"LTAR19-097","Samp","S 181.972","",2.24,"ppm",2.24,"ppm",986.3
"LTAR19-097","Samp","Zn 206.200","",0.39,"ppm",0.39,"ppm",1913
"LTAR19-098","Samp","Mg Multical","","-","ppm",2.86,"-","-"
"LTAR19-098","Samp","Ca Multical","o","-","ppm",6.02,"-","-"
"LTAR19-098","Samp","Al 394.401","",67.38,"ppm",67.38,"ppm",1697215
"LTAR19-098","Samp","Cu 324.754","",0.16,"ppm",0.16,"ppm",10633
"LTAR19-098","Samp","Fe 238.204","",219.5,"ppm",219.5,"ppm",8097117
"LTAR19-098","Samp","K MultiCal","","-","ppm",7.07,"-","-"
"LTAR19-098","Samp","Mn 259.372","",2.55,"ppm",2.55,"ppm",277406
"LTAR19-098","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",105.1
"LTAR19-098","Samp","Na MultiCal","","-","ppm",0.64,"-","-"
"LTAR19-098","Samp","Ni 230.299","",0.17,"ppm",0.17,"ppm",2257
"LTAR19-098","Samp","P multical","","-","ppm",3.78,"-","-"
"LTAR19-098","Samp","S 181.972","",1.33,"ppm",1.33,"ppm",599.5
"LTAR19-098","Samp","Zn 206.200","",0.35,"ppm",0.35,"ppm",1707
"blank","Samp","Ca Multical","","-","ppm",0.02,"-","-"
"blank","Samp","Al 394.401","",0.33,"ppm",0.33,"ppm",11244
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",572.1
"blank","Samp","Fe 238.204","",0.51,"ppm",0.51,"ppm",25032
"blank","Samp","K MultiCal","","-","ppm",0.16,"-","-"
"blank","Samp","Mn 259.372","uv",0.00,"ppm",0.00,"ppm",695.7
"blank","Samp","Mo 204.598","uv",0.01,"ppm",0.01,"ppm",63.93
"blank","Samp","Na MultiCal","","-","ppm",0.55,"-","-"
"blank","Samp","Ni 230.299","uv",0.00,"ppm",0.00,"ppm",101.7
"blank","Samp","P multical","","-","ppm",0.02,"-","-"
"blank","Samp","S 181.972","",0.05,"ppm",0.05,"ppm",54.65
"blank","Samp","Zn 206.200","uv",0.00,"ppm",0.00,"ppm",36.06
"blank","Samp","Ca Multical","","-","ppm",0.01,"-","-"
"blank","Samp","Al 394.401","",0.18,"ppm",0.18,"ppm",7318
"blank","Samp","Cu 324.754","uv",-0.00,"ppm",-0.00,"ppm",532.4
"blank","Samp","Fe 238.204","v",0.02,"ppm",0.02,"ppm",977.1
"blank","Samp","K MultiCal","","-","ppm",0.13,"-","-"
"blank","Samp","Mn 259.372","uv",-0.00,"ppm",-0.00,"ppm",75.05
"blank","Samp","Mo 204.598","v",0.00,"ppm",0.00,"ppm",47.72
"blank","Samp","Na MultiCal","","-","ppm",0.57,"-","-"
"blank","Samp","Ni 230.299","uv",-0.00,"ppm",-0.00,"ppm",75.55
"blank","Samp","S 181.972","",0.05,"ppm",0.05,"ppm",53.90
"blank","Samp","Zn 206.200","uv",-0.00,"ppm",-0.00,"ppm",27.15
"HAG","Samp","Mg Multical","","-","ppm",12.66,"-","-"
"HAG","Samp","Ca Multical","o","-","ppm",6.73,"-","-"
"HAG","Samp","Al 394.401","",147.7,"ppm",147.7,"ppm",3330105
"HAG","Samp","Cu 324.754","",0.10,"ppm",0.10,"ppm",6751
"HAG","Samp","Fe 238.204","",237.8,"ppm",237.8,"ppm",8525063
"HAG","Samp","K MultiCal","","-","ppm",10.76,"-","-"
"HAG","Samp","Mn 259.372","",7.86,"ppm",7.86,"ppm",846776
"HAG","Samp","Mo 204.598","v",0.03,"ppm",0.03,"ppm",184.6
"HAG","Samp","Na MultiCal","","-","ppm",0.78,"-","-"
"HAG","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",1972
"HAG","Samp","P multical","","-","ppm",4.70,"-","-"
"HAG","Samp","S 181.972","",1.81,"ppm",1.81,"ppm",802.7
"HAG","Samp","Zn 206.200","",0.37,"ppm",0.37,"ppm",1787
"HAG","Samp","Mg Multical","","-","ppm",12.71,"-","-"
"HAG","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"HAG","Samp","Al 394.401","",145.7,"ppm",145.7,"ppm",3293948
"HAG","Samp","Cu 324.754","",0.10,"ppm",0.10,"ppm",6879
"HAG","Samp","Fe 238.204","",244.0,"ppm",244.0,"ppm",8666905
"HAG","Samp","K MultiCal","","-","ppm",10.14,"-","-"
"HAG","Samp","Mn 259.372","",8.16,"ppm",8.16,"ppm",878450
"HAG","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",158.1
"HAG","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"HAG","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",2016
"HAG","Samp","P multical","","-","ppm",4.64,"-","-"
"HAG","Samp","S 181.972","",1.83,"ppm",1.83,"ppm",811.5
"HAG","Samp","Zn 206.200","",0.37,"ppm",0.37,"ppm",1788
"LTAR19-099","Samp","Mg Multical","","-","ppm",5.44,"-","-"
"LTAR19-099","Samp","Ca Multical","o","-","ppm",6.44,"-","-"
"LTAR19-099","Samp","Al 394.401","",98.87,"ppm",98.87,"ppm",2387643
"LTAR19-099","Samp","Cu 324.754","",0.18,"ppm",0.18,"ppm",11945
"LTAR19-099","Samp","Fe 238.204","x",357.5,"ppm",357.5,"ppm",11077813
"LTAR19-099","Samp","K MultiCal","","-","ppm",7.20,"-","-"
"LTAR19-099","Samp","Mn 259.372","",7.92,"ppm",7.92,"ppm",853214
"LTAR19-099","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",132.4
"LTAR19-099","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-099","Samp","Ni 230.299","",0.22,"ppm",0.22,"ppm",2889
"LTAR19-099","Samp","P multical","","-","ppm",5.65,"-","-"
"LTAR19-099","Samp","S 181.972","",2.14,"ppm",2.14,"ppm",944.1
"LTAR19-099","Samp","Zn 206.200","",0.49,"ppm",0.49,"ppm",2381
"LTAR19-100","Samp","Mg Multical","","-","ppm",5.35,"-","-"
"LTAR19-100","Samp","Ca Multical","o","-","ppm",6.30,"-","-"
"LTAR19-100","Samp","Al 394.401","",103.5,"ppm",103.5,"ppm",2483331
"LTAR19-100","Samp","Cu 324.754","",0.15,"ppm",0.15,"ppm",9985
"LTAR19-100","Samp","Fe 238.204","x",420.8,"ppm",420.8,"ppm",12419417
"LTAR19-100","Samp","K MultiCal","","-","ppm",7.13,"-","-"
"LTAR19-100","Samp","Mn 259.372","",8.55,"ppm",8.55,"ppm",919906
"LTAR19-100","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",117.4
"LTAR19-100","Samp","Na MultiCal","","-","ppm",0.63,"-","-"
"LTAR19-100","Samp","Ni 230.299","",0.23,"ppm",0.23,"ppm",2923
"LTAR19-100","Samp","P multical","","-","ppm",4.31,"-","-"
"LTAR19-100","Samp","S 181.972","",1.27,"ppm",1.27,"ppm",573.2
"LTAR19-100","Samp","Zn 206.200","",0.43,"ppm",0.43,"ppm",2078
"LTAR19-101","Samp","Mg Multical","","-","ppm",6.89,"-","-"
"LTAR19-101","Samp","Ca Multical","o","-","ppm",6.74,"-","-"
"LTAR19-101","Samp","Al 394.401","",88.52,"ppm",88.52,"ppm",2167999
"LTAR19-101","Samp","Cu 324.754","",0.12,"ppm",0.12,"ppm",8358
"LTAR19-101","Samp","Fe 238.204","",178.3,"ppm",178.3,"ppm",6987382
"LTAR19-101","Samp","K MultiCal","","-","ppm",7.26,"-","-"
"LTAR19-101","Samp","Mn 259.372","",5.58,"ppm",5.58,"ppm",603152
"LTAR19-101","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",101.6
"LTAR19-101","Samp","Na MultiCal","","-","ppm",0.63,"-","-"
"LTAR19-101","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",2013
"LTAR19-101","Samp","P multical","","-","ppm",5.72,"-","-"
"LTAR19-101","Samp","S 181.972","",2.44,"ppm",2.44,"ppm",1069
"LTAR19-101","Samp","Zn 206.200","",0.43,"ppm",0.43,"ppm",2086
"LTAR19-102","Samp","Mg Multical","","-","ppm",6.39,"-","-"
"LTAR19-102","Samp","Ca Multical","o","-","ppm",6.40,"-","-"
"LTAR19-102","Samp","Al 394.401","",101.7,"ppm",101.7,"ppm",2446741
"LTAR19-102","Samp","Cu 324.754","",0.12,"ppm",0.12,"ppm",8532
"LTAR19-102","Samp","Fe 238.204","x",261.7,"ppm",261.7,"ppm",9044567
"LTAR19-102","Samp","K MultiCal","","-","ppm",6.79,"-","-"
"LTAR19-102","Samp","Mn 259.372","",12.68,"ppm",12.68,"ppm",1354888
"LTAR19-102","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",105.5
"LTAR19-102","Samp","Na MultiCal","","-","ppm",0.72,"-","-"
"LTAR19-102","Samp","Ni 230.299","",0.19,"ppm",0.19,"ppm",2454
"LTAR19-102","Samp","P multical","","-","ppm",5.16,"-","-"
"LTAR19-102","Samp","S 181.972","",1.50,"ppm",1.50,"ppm",672.0
"LTAR19-102","Samp","Zn 206.200","",0.44,"ppm",0.44,"ppm",2129
"LTAR19-103","Samp","Mg Multical","","-","ppm",7.22,"-","-"
"LTAR19-103","Samp","Ca Multical","o","-","ppm",31.34,"-","-"
"LTAR19-103","Samp","Al 394.401","",98.94,"ppm",98.94,"ppm",2389157
"LTAR19-103","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9812
"LTAR19-103","Samp","Fe 238.204","",158.5,"ppm",158.5,"ppm",6390481
"LTAR19-103","Samp","K MultiCal","","-","ppm",9.24,"-","-"
"LTAR19-103","Samp","Mn 259.372","",3.38,"ppm",3.38,"ppm",367270
"LTAR19-103","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",100.3
"LTAR19-103","Samp","Na MultiCal","","-","ppm",0.65,"-","-"
"LTAR19-103","Samp","Ni 230.299","",0.12,"ppm",0.12,"ppm",1573
"LTAR19-103","Samp","P multical","","-","ppm",6.35,"-","-"
"LTAR19-103","Samp","S 181.972","",2.73,"ppm",2.73,"ppm",1192
"LTAR19-103","Samp","Zn 206.200","",0.42,"ppm",0.42,"ppm",2051
"LTAR19-104","Samp","Mg Multical","","-","ppm",6.20,"-","-"
"LTAR19-104","Samp","Ca Multical","o","-","ppm",6.49,"-","-"
"LTAR19-104","Samp","Al 394.401","",108.3,"ppm",108.3,"ppm",2581001
"LTAR19-104","Samp","Cu 324.754","",0.12,"ppm",0.12,"ppm",8459
"LTAR19-104","Samp","Fe 238.204","",205.3,"ppm",205.3,"ppm",7736814
"LTAR19-104","Samp","K MultiCal","","-","ppm",8.48,"-","-"
"LTAR19-104","Samp","Mn 259.372","",3.92,"ppm",3.92,"ppm",425178
"LTAR19-104","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",95.82
"LTAR19-104","Samp","Na MultiCal","","-","ppm",0.63,"-","-"
"LTAR19-104","Samp","Ni 230.299","",0.13,"ppm",0.13,"ppm",1725
"LTAR19-104","Samp","P multical","","-","ppm",4.74,"-","-"
"LTAR19-104","Samp","S 181.972","",1.49,"ppm",1.49,"ppm",667.2
"LTAR19-104","Samp","Zn 206.200","",0.37,"ppm",0.37,"ppm",1808
"LTAR19-105","Samp","Mg Multical","","-","ppm",7.70,"-","-"
"LTAR19-105","Samp","Ca Multical","o","-","ppm",20.98,"-","-"
"LTAR19-105","Samp","Al 394.401","",111.5,"ppm",111.5,"ppm",2646973
"LTAR19-105","Samp","Cu 324.754","",0.14,"ppm",0.14,"ppm",9313
"LTAR19-105","Samp","Fe 238.204","",208.1,"ppm",208.1,"ppm",7809026
"LTAR19-105","Samp","K MultiCal","","-","ppm",10.26,"-","-"
"LTAR19-105","Samp","Mn 259.372","",8.14,"ppm",8.14,"ppm",876235
"LTAR19-105","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",116.4
"LTAR19-105","Samp","Na MultiCal","","-","ppm",0.71,"-","-"
"LTAR19-105","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",1931
"LTAR19-105","Samp","P multical","","-","ppm",7.70,"-","-"
"LTAR19-105","Samp","S 181.972","",2.62,"ppm",2.62,"ppm",1145
"LTAR19-105","Samp","Zn 206.200","",0.51,"ppm",0.51,"ppm",2460
"LTAR19-106","Samp","Mg Multical","","-","ppm",7.02,"-","-"
"LTAR19-106","Samp","Ca Multical","o","-","ppm",6.73,"-","-"
"LTAR19-106","Samp","Al 394.401","",112.6,"ppm",112.6,"ppm",2668142
"LTAR19-106","Samp","Cu 324.754","",0.11,"ppm",0.11,"ppm",7659
"LTAR19-106","Samp","Fe 238.204","x",257.7,"ppm",257.7,"ppm",8960511
"LTAR19-106","Samp","K MultiCal","","-","ppm",8.75,"-","-"
"LTAR19-106","Samp","Mn 259.372","",8.31,"ppm",8.31,"ppm",894826
"LTAR19-106","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",100.4
"LTAR19-106","Samp","Na MultiCal","","-","ppm",0.69,"-","-"
"LTAR19-106","Samp","Ni 230.299","",0.15,"ppm",0.15,"ppm",1956
"LTAR19-106","Samp","P multical","","-","ppm",6.19,"-","-"
"LTAR19-106","Samp","S 181.972","",1.74,"ppm",1.74,"ppm",771.6
"LTAR19-106","Samp","Zn 206.200","",0.44,"ppm",0.44,"ppm",2106
"LTAR19-107","Samp","Mg Multical","","-","ppm",6.61,"-","-"
"LTAR19-107","Samp","Ca Multical","o","-","ppm",19.11,"-","-"
"LTAR19-107","Samp","Al 394.401","",102.8,"ppm",102.8,"ppm",2470190
"LTAR19-107","Samp","Cu 324.754","",0.18,"ppm",0.18,"ppm",12168
"LTAR19-107","Samp","Fe 238.204","x",431.0,"ppm",431.0,"ppm",12635596
"LTAR19-107","Samp","K MultiCal","","-","ppm",9.05,"-","-"
"LTAR19-107","Samp","Mn 259.372","",5.68,"ppm",5.68,"ppm",613466
"LTAR19-107","Samp","Mo 204.598","v",0.01,"ppm",0.01,"ppm",111.9
"LTAR19-107","Samp","Na MultiCal","","-","ppm",0.66,"-","-"
"LTAR19-107","Samp","Ni 230.299","",0.21,"ppm",0.21,"ppm",2733
"LTAR19-107","Samp","P multical","","-","ppm",8.63,"-","-"
"LTAR19-107","Samp","S 181.972","",2.88,"ppm",2.88,"ppm",1258
"LTAR19-107","Samp","Zn 206.200","",0.56,"ppm",0.56,"ppm",2673
"LTAR19-108","Samp","Mg Multical","","-","ppm",5.43,"-","-"
"LTAR19-108","Samp","Ca Multical","o","-","ppm",6.43,"-","-"
"LTAR19-108","Samp","Al 394.401","",118.3,"ppm",118.3,"ppm",2781099
"LTAR19-108","Samp","Cu 324.754","",0.19,"ppm",0.19,"ppm",12759
"LTAR19-108","Samp","Fe 238.204","x",679.3,"ppm",679.3,"ppm",17899498
"LTAR19-108","Samp","K MultiCal","","-","ppm",8.75,"-","-"
"LTAR19-108","Samp","Mn 259.372","",6.60,"ppm",6.60,"ppm",712419
"LTAR19-108","Samp","Mo 204.598","v",0.02,"ppm",0.02,"ppm",137.7
"LTAR19-108","Samp","Na MultiCal","","-","ppm",0.62,"-","-"
"LTAR19-108","Samp","Ni 230.299","",0.28,"ppm",0.28,"ppm",3658
"LTAR19-108","Samp","P multical","","-","ppm",8.46,"-","-"
"LTAR19-108","Samp","S 181.972","",1.82,"ppm",1.82,"ppm",806.0
"LTAR19-108","Samp","Zn 206.200","",0.71,"ppm",0.71,"ppm",3400
"LTAR19-109","Samp","Mg Multical","","-","ppm",8.56,"-","-"
"LTAR19-109","Samp","Ca Multical","o","-","ppm",17.33,"-","-"
